2021-11-24 10:52:12,046 [SpringApplicationShutdownHook] INFO  [o.s.m.simp.broker.SimpleBrokerMessageHandler] CompositeLog.java:137 - Stopping...
2021-11-24 10:52:12,047 [SpringApplicationShutdownHook] INFO  [o.s.m.simp.broker.SimpleBrokerMessageHandler] CompositeLog.java:137 - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@17f8c75e]]
2021-11-24 10:52:12,047 [SpringApplicationShutdownHook] INFO  [o.s.m.simp.broker.SimpleBrokerMessageHandler] CompositeLog.java:137 - Stopped.
2021-11-24 10:52:19,056 [main] INFO  [com.example.demo.DemoApplication] StartupInfoLogger.java:55 - Starting DemoApplication using Java 1.8.0_301 on DESKTOP-UEGGTRC with PID 56100 (C:\Users\72335\Desktop\myself\project\java\demo\target\classes started by 72335 in C:\Users\72335\Desktop\myself\project\java\demo)
2021-11-24 10:52:19,062 [main] INFO  [com.example.demo.DemoApplication] SpringApplication.java:659 - No active profile set, falling back to default profiles: default
2021-11-24 10:52:19,845 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:262 - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-11-24 10:52:19,847 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:132 - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-11-24 10:52:19,874 [main] INFO  [o.s.d.r.config.RepositoryConfigurationDelegate] RepositoryConfigurationDelegate.java:201 - Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
2021-11-24 10:52:20,700 [main] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] TomcatWebServer.java:108 - Tomcat initialized with port(s): 8099 (http)
2021-11-24 10:52:20,710 [main] INFO  [org.apache.catalina.core.StandardService] DirectJDKLog.java:173 - Starting service [Tomcat]
2021-11-24 10:52:20,710 [main] INFO  [org.apache.catalina.core.StandardEngine] DirectJDKLog.java:173 - Starting Servlet engine: [Apache Tomcat/9.0.53]
2021-11-24 10:52:20,802 [main] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] DirectJDKLog.java:173 - Initializing Spring embedded WebApplicationContext
2021-11-24 10:52:20,803 [main] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] ServletWebServerApplicationContext.java:290 - Root WebApplicationContext: initialization completed in 1677 ms
2021-11-24 10:52:23,508 [main] INFO  [o.s.b.a.web.servlet.WelcomePageHandlerMapping] WelcomePageHandlerMapping.java:53 - Adding welcome page: class path resource [static/index.html]
2021-11-24 10:52:24,254 [main] WARN  [o.s.b.a.freemarker.FreeMarkerAutoConfiguration] FreeMarkerAutoConfiguration.java:65 - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2021-11-24 10:52:24,408 [main] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] TomcatWebServer.java:220 - Tomcat started on port(s): 8099 (http) with context path ''
2021-11-24 10:52:24,650 [main] INFO  [o.s.m.simp.broker.SimpleBrokerMessageHandler] CompositeLog.java:137 - Starting...
2021-11-24 10:52:24,651 [main] INFO  [o.s.m.simp.broker.SimpleBrokerMessageHandler] CompositeLog.java:137 - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@3c92f2f9]]
2021-11-24 10:52:24,651 [main] INFO  [o.s.m.simp.broker.SimpleBrokerMessageHandler] CompositeLog.java:137 - Started.
2021-11-24 10:52:24,662 [main] INFO  [com.example.demo.DemoApplication] StartupInfoLogger.java:61 - Started DemoApplication in 6.256 seconds (JVM running for 7.828)
2021-11-24 10:52:45,469 [http-nio-8099-exec-1] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] DirectJDKLog.java:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-11-24 10:52:45,469 [http-nio-8099-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet.java:525 - Initializing Servlet 'dispatcherServlet'
2021-11-24 10:52:45,473 [http-nio-8099-exec-1] INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet.java:547 - Completed initialization in 3 ms
